"assay_row_id","source_branch","source_file","source_sheet","source_sheet_row","sample_id_raw","sample_id_base","ring","feather_type_raw","feather_type","is_repeat_assay","amount_mg","cn_mass_ratio","sex","tag_id_adjusted","tag_id_raw_examples","sampling_location_general","sampling_location_specific","sampling_site_label","status","status_bin","migratory_status_comment","longitude_capture","latitude_capture","status_known","source_phenotype_row_ids","source_phenotype_row_count","sample_identifier_examples","measurement_id_normalised_d15n","measurement_id_normalised_d13c","measurement_id_normalised_d2h","raw_normalised_d15n","raw_normalised_d13c","raw_normalised_d2h","audit_normalised_d15n","audit_normalised_d13c","audit_normalised_d2h","adjudicated_normalised_d15n","adjudicated_normalised_d13c","adjudicated_normalised_d2h","strict_normalised_d15n","strict_normalised_d13c","strict_normalised_d2h","sensitivity_normalised_d15n","sensitivity_normalised_d13c","sensitivity_normalised_d2h","included_in_canonical_normalised_d15n","included_in_canonical_normalised_d13c","included_in_canonical_normalised_d2h","included_in_strict_normalised_d15n","included_in_strict_normalised_d13c","included_in_strict_normalised_d2h","included_in_sensitivity_normalised_d15n","included_in_sensitivity_normalised_d13c","included_in_sensitivity_normalised_d2h","assay_qc_action_normalised_d15n","assay_qc_action_normalised_d13c","assay_qc_action_normalised_d2h","assay_qc_reason_normalised_d15n","assay_qc_reason_normalised_d13c","assay_qc_reason_normalised_d2h","assay_qc_evidence_source_normalised_d15n","assay_qc_evidence_source_normalised_d13c","assay_qc_evidence_source_normalised_d2h","assay_qc_decision_id_normalised_d15n","assay_qc_decision_id_normalised_d13c","assay_qc_decision_id_normalised_d2h","assay_qc_explicit_normalised_d15n","assay_qc_explicit_normalised_d13c","assay_qc_explicit_normalised_d2h","assay_qc_value_changed_normalised_d15n","assay_qc_value_changed_normalised_d13c","assay_qc_value_changed_normalised_d2h","assay_qc_value_excluded_normalised_d15n","assay_qc_value_excluded_normalised_d13c","assay_qc_value_excluded_normalised_d2h","assay_qc_repeat_pair_detected_normalised_d15n","assay_qc_repeat_pair_detected_normalised_d13c","assay_qc_repeat_pair_detected_normalised_d2h","assay_qc_repeat_detection_sources_normalised_d15n","assay_qc_repeat_detection_sources_normalised_d13c","assay_qc_repeat_detection_sources_normalised_d2h","assay_qc_repeat_detection_pattern_normalised_d15n","assay_qc_repeat_detection_pattern_normalised_d13c","assay_qc_repeat_detection_pattern_normalised_d2h","assay_qc_repeat_resolution_status_normalised_d15n","assay_qc_repeat_resolution_status_normalised_d13c","assay_qc_repeat_resolution_status_normalised_d2h","assay_qc_audit_retained_normalised_d15n","assay_qc_audit_retained_normalised_d13c","assay_qc_audit_retained_normalised_d2h","assay_qc_excluded_by_lab_instruction_normalised_d15n","assay_qc_excluded_by_lab_instruction_normalised_d13c","assay_qc_excluded_by_lab_instruction_normalised_d2h","assay_qc_contributes_to_model_value_normalised_d15n","assay_qc_contributes_to_model_value_normalised_d13c","assay_qc_contributes_to_model_value_normalised_d2h","assay_qc_model_value_method_normalised_d15n","assay_qc_model_value_method_normalised_d13c","assay_qc_model_value_method_normalised_d2h","assay_qc_model_source_rows_normalised_d15n","assay_qc_model_source_rows_normalised_d13c","assay_qc_model_source_rows_normalised_d2h","assay_qc_strict_row_action_normalised_d15n","assay_qc_strict_row_action_normalised_d13c","assay_qc_strict_row_action_normalised_d2h","assay_qc_sensitivity_row_action_normalised_d15n","assay_qc_sensitivity_row_action_normalised_d13c","assay_qc_sensitivity_row_action_normalised_d2h","assay_qc_sensitivity_selected_source_row_normalised_d15n","assay_qc_sensitivity_selected_source_row_normalised_d13c","assay_qc_sensitivity_selected_source_row_normalised_d2h","assay_qc_sensitivity_selected_value_normalised_d15n","assay_qc_sensitivity_selected_value_normalised_d13c","assay_qc_sensitivity_selected_value_normalised_d2h","assay_qc_manual_review_pending_normalised_d15n","assay_qc_manual_review_pending_normalised_d13c","assay_qc_manual_review_pending_normalised_d2h","assay_qc_manual_review_reason_normalised_d15n","assay_qc_manual_review_reason_normalised_d13c","assay_qc_manual_review_reason_normalised_d2h","assay_qc_manual_review_notes_normalised_d15n","assay_qc_manual_review_notes_normalised_d13c","assay_qc_manual_review_notes_normalised_d2h"
"live_cn_assay_0086","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",97,"CP16962_2024-12-04_breast feather","CP16962_2024-12-04_breast feather","CP16962","breast","Breast",FALSE,0.238,3.4141832358803,"F",,,"South Island, New Zealand","Napier, Hawkes Bay","Napier","unknown","unknown",,176.893405001611,-39.485479015857,FALSE,"live_pheno_121|live_pheno_139",2,"CP16962_2024-12-04","live_measurement_0171","live_measurement_0172",,11.9937074488611,-16.0613458708544,,11.9937074488611,-16.0613458708544,,11.1111624332632,-16.5685893657156,,11.1111624332632,-16.5685893657156,,11.1111624332632,-16.5685893657156,,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,"keep","keep",,"Retained as a valid repeat observation, but an explicit workbook comment selected another row for the modelling value.","Retained as a valid repeat observation, but an explicit workbook comment selected another row for the modelling value.",,"comment column|green raw","comment column|green raw",,"aqc_0027","aqc_0029",,TRUE,TRUE,,TRUE,TRUE,,FALSE,FALSE,,TRUE,TRUE,,"green formatting|_rpt suffix|comments","green formatting|_rpt suffix|comments",,"rpt_only_green","rpt_only_green",,"resolved_comment_selected_row","resolved_comment_selected_row",,TRUE,TRUE,,FALSE,FALSE,,FALSE,FALSE,,"explicit_use_selected_row","explicit_use_selected_row",,"98","98",,"include","include",,"include","include",,,,,,,,FALSE,FALSE,,,,,,,
"live_cn_assay_0087","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",98,"CP16962_2024-12-04_breast feather_rpt","CP16962_2024-12-04_breast feather","CP16962","breast","Breast",TRUE,0.241,3.36857962591047,"F",,,"South Island, New Zealand","Napier, Hawkes Bay","Napier","unknown","unknown",,176.893405001611,-39.485479015857,FALSE,"live_pheno_121|live_pheno_139",2,"CP16962_2024-12-04","live_measurement_0173","live_measurement_0174",,11.1111624332632,-16.5685893657156,,11.1111624332632,-16.5685893657156,,11.1111624332632,-16.5685893657156,,11.1111624332632,-16.5685893657156,,11.1111624332632,-16.5685893657156,,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,"keep","keep",,"Repeat-analysis comment explicitly instructs use of the N value from this assay row.","Repeat-analysis comment explicitly instructs use of the C value from this assay row.",,"comment column|green raw","comment column|green raw",,"aqc_0028","aqc_0030",,TRUE,TRUE,,FALSE,FALSE,,FALSE,FALSE,,TRUE,TRUE,,"green formatting|_rpt suffix|comments","green formatting|_rpt suffix|comments",,"rpt_only_green","rpt_only_green",,"resolved_comment_selected_row","resolved_comment_selected_row",,TRUE,TRUE,,FALSE,FALSE,,TRUE,TRUE,,"explicit_use_selected_row","explicit_use_selected_row",,"98","98",,"include","include",,"include","include",,,,,,,,FALSE,FALSE,,,,,,,
"live_cn_assay_0088","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",99,"CP16962_2024-12-04_primary feather","CP16962_2024-12-04_primary feather","CP16962","primary","Primary",FALSE,0.25,3.41978730739081,"F",,,"South Island, New Zealand","Napier, Hawkes Bay","Napier","unknown","unknown",,176.893405001611,-39.485479015857,FALSE,"live_pheno_121|live_pheno_139",2,"CP16962_2024-12-04","live_measurement_0175","live_measurement_0176",,12.8030948316534,-23.072707896496,,12.8030948316534,-23.072707896496,,12.8030948316534,-23.072707896496,,12.8030948316534,-23.072707896496,,12.8030948316534,-23.072707896496,,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,"keep","keep",,,,,,,,,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,,,,,,,,,TRUE,TRUE,,FALSE,FALSE,,TRUE,TRUE,,"single_raw","single_raw",,"99","99",,"include","include",,"include","include",,,,,,,,FALSE,FALSE,,,,,,,
"live_cn_assay_0089","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",100,"CP16990_2024-10-31_breast feather","CP16990_2024-10-31_breast feather","CP16990","breast","Breast",FALSE,0.236,3.47063194603221,"M",,,"South Island, New Zealand","Napier, Hawkes Bay","Napier","NI migrant","migrant","Resighting at Kaipara Harbour, North Island on Feb 24",176.930825,-39.575394,TRUE,"live_pheno_040|live_pheno_047",2,"CP16990_2024-10-31","live_measurement_0177","live_measurement_0178",,13.8936712460448,-12.5570174920222,,13.8936712460448,-12.5570174920222,,13.8936712460448,-12.5570174920222,,13.8936712460448,-12.5570174920222,,13.8936712460448,-12.5570174920222,,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,"keep","keep",,,,,,,,,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,,,,,,,,,TRUE,TRUE,,FALSE,FALSE,,TRUE,TRUE,,"single_raw","single_raw",,"100","100",,"include","include",,"include","include",,,,,,,,FALSE,FALSE,,,,,,,
"live_cn_assay_0090","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",101,"CP16990_2024-10-31_primary feather","CP16990_2024-10-31_primary feather","CP16990","primary","Primary",FALSE,0.251,3.33290016986395,"M",,,"South Island, New Zealand","Napier, Hawkes Bay","Napier","NI migrant","migrant","Resighting at Kaipara Harbour, North Island on Feb 24",176.930825,-39.575394,TRUE,"live_pheno_040|live_pheno_047",2,"CP16990_2024-10-31","live_measurement_0179","live_measurement_0180",,11.1108014579245,-21.3171321356814,,11.1108014579245,-21.3171321356814,,11.1108014579245,-21.3171321356814,,11.1108014579245,-21.3171321356814,,11.1108014579245,-21.3171321356814,,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,"keep","keep",,,,,,,,,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,,,,,,,,,TRUE,TRUE,,FALSE,FALSE,,TRUE,TRUE,,"single_raw","single_raw",,"101","101",,"include","include",,"include","include",,,,,,,,FALSE,FALSE,,,,,,,
"live_cn_assay_0091","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",102,"CP17010_2024-10-16_breast feather","CP17010_2024-10-16_breast feather","CP17010","breast","Breast",FALSE,0.36,3.41907042465633,"M","266397","266397","South Island, New Zealand","Tiwai Point, Canterbury","Tiwai Point","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.425144,-46.604315,TRUE,"live_pheno_080|live_pheno_102",2,"CP17010_2024-10-16","live_measurement_0181","live_measurement_0182",,8.32593463371651,-20.7990391206713,,8.32593463371651,-20.7990391206713,,8.32593463371651,-20.7990391206713,,8.32593463371651,-20.7990391206713,,8.32593463371651,-20.7990391206713,,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,"keep","keep",,,,,,,,,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,,,,,,,,,TRUE,TRUE,,FALSE,FALSE,,TRUE,TRUE,,"single_raw","single_raw",,"102","102",,"include","include",,"include","include",,,,,,,,FALSE,FALSE,,,,,,,
"live_cn_assay_0092","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",103,"CP17010_2024-10-16_primary feather","CP17010_2024-10-16_primary feather","CP17010","primary","Primary",FALSE,0.226,3.4009274793601,"M","266397","266397","South Island, New Zealand","Tiwai Point, Canterbury","Tiwai Point","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.425144,-46.604315,TRUE,"live_pheno_080|live_pheno_102",2,"CP17010_2024-10-16","live_measurement_0183","live_measurement_0184",,7.02103371583122,-23.7405047695435,,7.02103371583122,-23.7405047695435,,6.26209391684193,-23.6830423249234,,6.26209391684193,-23.6830423249234,,6.26209391684193,-23.6830423249234,,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,"keep","keep",,"Retained as a valid repeat observation, but an explicit workbook comment selected another row for the modelling value.","Retained as a valid repeat observation, but an explicit workbook comment selected another row for the modelling value.",,"comment column|green raw","comment column|green raw",,"aqc_0031","aqc_0033",,TRUE,TRUE,,TRUE,TRUE,,FALSE,FALSE,,TRUE,TRUE,,"green formatting|_rpt suffix|comments","green formatting|_rpt suffix|comments",,"rpt_only_green","rpt_only_green",,"resolved_comment_selected_row","resolved_comment_selected_row",,TRUE,TRUE,,FALSE,FALSE,,FALSE,FALSE,,"explicit_use_selected_row","explicit_use_selected_row",,"104","104",,"include","include",,"include","include",,,,,,,,FALSE,FALSE,,,,,,,
"live_cn_assay_0093","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",104,"CP17010_2024-10-16_primary feather_rpt","CP17010_2024-10-16_primary feather","CP17010","primary","Primary",TRUE,0.334,3.2523773032441,"M","266397","266397","South Island, New Zealand","Tiwai Point, Canterbury","Tiwai Point","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.425144,-46.604315,TRUE,"live_pheno_080|live_pheno_102",2,"CP17010_2024-10-16","live_measurement_0185","live_measurement_0186",,6.26209391684193,-23.6830423249234,,6.26209391684193,-23.6830423249234,,6.26209391684193,-23.6830423249234,,6.26209391684193,-23.6830423249234,,6.26209391684193,-23.6830423249234,,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,"keep","keep",,"Repeat-analysis comment explicitly instructs use of the N value from this assay row.","Repeat-analysis comment explicitly instructs use of the C value from this assay row.",,"comment column|green raw","comment column|green raw",,"aqc_0032","aqc_0034",,TRUE,TRUE,,FALSE,FALSE,,FALSE,FALSE,,TRUE,TRUE,,"green formatting|_rpt suffix|comments","green formatting|_rpt suffix|comments",,"rpt_only_green","rpt_only_green",,"resolved_comment_selected_row","resolved_comment_selected_row",,TRUE,TRUE,,FALSE,FALSE,,TRUE,TRUE,,"explicit_use_selected_row","explicit_use_selected_row",,"104","104",,"include","include",,"include","include",,,,,,,,FALSE,FALSE,,,,,,,
"live_cn_assay_0094","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",105,"CP17011_2024-10-16_breast feather","CP17011_2024-10-16_breast feather","CP17011","breast","Breast",FALSE,0.295,3.30938878617553,"F","266413","266413","South Island, New Zealand","Tiwai Point, Canterbury","Tiwai Point","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Tiwai Point in early Dec and went to Toetoe Harbour near the Mataura River Mouth where it stayed until June, when it returned to Tiwai Point / Awarua Bay",168.425144,-46.604315,TRUE,"live_pheno_053|live_pheno_063",2,"CP17011_2024-10-16","live_measurement_0187","live_measurement_0188",,13.2755885769215,-16.8007345467439,,13.2755885769215,-16.8007345467439,,13.2755885769215,-16.8007345467439,,13.2755885769215,-16.8007345467439,,13.2755885769215,-16.8007345467439,,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,"keep","keep",,,,,,,,,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,,,,,,,,,TRUE,TRUE,,FALSE,FALSE,,TRUE,TRUE,,"single_raw","single_raw",,"105","105",,"include","include",,"include","include",,,,,,,,FALSE,FALSE,,,,,,,
"live_cn_assay_0095","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",106,"CP17011_2024-10-16_primary feather","CP17011_2024-10-16_primary feather","CP17011","primary","Primary",FALSE,0.242,3.37099817139148,"F","266413","266413","South Island, New Zealand","Tiwai Point, Canterbury","Tiwai Point","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Tiwai Point in early Dec and went to Toetoe Harbour near the Mataura River Mouth where it stayed until June, when it returned to Tiwai Point / Awarua Bay",168.425144,-46.604315,TRUE,"live_pheno_053|live_pheno_063",2,"CP17011_2024-10-16","live_measurement_0189","live_measurement_0190",,7.86987873353459,-22.5847413462965,,7.86987873353459,-22.5847413462965,,7.86987873353459,-22.5847413462965,,7.86987873353459,-22.5847413462965,,7.86987873353459,-22.5847413462965,,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,"keep","keep",,,,,,,,,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,,,,,,,,,TRUE,TRUE,,FALSE,FALSE,,TRUE,TRUE,,"single_raw","single_raw",,"106","106",,"include","include",,"include","include",,,,,,,,FALSE,FALSE,,,,,,,
"live_cn_assay_0096","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",107,"CP19307_2024-10-12_breast feather","CP19307_2024-10-12_breast feather","CP19307","breast","Breast",FALSE,0.232,3.35267417337102,"M",,,"South Island, New Zealand","Cass River, Canterbury","Cass River","unknown","unknown",,170.477445,-43.873901,FALSE,"live_pheno_122|live_pheno_140",2,"CP19307_2024-10-12","live_measurement_0191","live_measurement_0192",,11.2409771828643,-22.2159881561871,,11.2409771828643,-22.2159881561871,,11.2409771828643,-22.2159881561871,,11.2409771828643,-22.2159881561871,,11.2409771828643,-22.2159881561871,,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,"keep","keep",,,,,,,,,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,,,,,,,,,TRUE,TRUE,,FALSE,FALSE,,TRUE,TRUE,,"single_raw","single_raw",,"107","107",,"include","include",,"include","include",,,,,,,,FALSE,FALSE,,,,,,,
"live_cn_assay_0097","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",108,"CP19307_2024-10-12_primary feather","CP19307_2024-10-12_primary feather","CP19307","primary","Primary",FALSE,0.251,3.43264830159768,"M",,,"South Island, New Zealand","Cass River, Canterbury","Cass River","unknown","unknown",,170.477445,-43.873901,FALSE,"live_pheno_122|live_pheno_140",2,"CP19307_2024-10-12","live_measurement_0193","live_measurement_0194",,8.00646285438079,-23.1747464504715,,8.00646285438079,-23.1747464504715,,8.00646285438079,-23.1747464504715,,8.00646285438079,-23.1747464504715,,8.00646285438079,-23.1747464504715,,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,"keep","keep",,,,,,,,,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,,,,,,,,,TRUE,TRUE,,FALSE,FALSE,,TRUE,TRUE,,"single_raw","single_raw",,"108","108",,"include","include",,"include","include",,,,,,,,FALSE,FALSE,,,,,,,
"live_cn_assay_0098","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",109,"CP19308_2024-10-12_breast feather","CP19308_2024-10-12_breast feather","CP19308","breast","Breast",FALSE,0.272,3.27779555686636,"M",,,"South Island, New Zealand","Cass River, Canterbury","Cass River","unknown","unknown",,170.477445,-43.873901,FALSE,"live_pheno_123|live_pheno_141",2,"CP19308_2024-10-12","live_measurement_0195","live_measurement_0196",,12.8830218357041,-12.0586057634204,,12.8830218357041,-12.0586057634204,,12.8830218357041,-12.0586057634204,,12.8830218357041,-12.0586057634204,,12.8830218357041,-12.0586057634204,,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,"keep","keep",,,,,,,,,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,,,,,,,,,TRUE,TRUE,,FALSE,FALSE,,TRUE,TRUE,,"single_raw","single_raw",,"109","109",,"include","include",,"include","include",,,,,,,,FALSE,FALSE,,,,,,,
"live_cn_assay_0099","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",110,"CP19308_2024-10-12_primary feather","CP19308_2024-10-12_primary feather","CP19308","primary","Primary",FALSE,0.228,3.38907864441033,"M",,,"South Island, New Zealand","Cass River, Canterbury","Cass River","unknown","unknown",,170.477445,-43.873901,FALSE,"live_pheno_123|live_pheno_141",2,"CP19308_2024-10-12","live_measurement_0197","live_measurement_0198",,9.19525057285691,-23.8789135011736,,9.19525057285691,-23.8789135011736,,9.19525057285691,-23.8789135011736,,9.19525057285691,-23.8789135011736,,9.19525057285691,-23.8789135011736,,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,"keep","keep",,,,,,,,,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,,,,,,,,,TRUE,TRUE,,FALSE,FALSE,,TRUE,TRUE,,"single_raw","single_raw",,"110","110",,"include","include",,"include","include",,,,,,,,FALSE,FALSE,,,,,,,
"live_cn_assay_0100","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",111,"CP19311_2024-10-11_breast feather","CP19311_2024-10-11_breast feather","CP19311","breast","Breast",FALSE,0.243,3.30554836394745,"M","266375","266375","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Tasman Valley and flew to the Hunter River Mouth (Lake Hawea) in mid-Feb and wintered there until early Aug before returning to the Tasman Valley (Glentanner to stage for a couple weeks, then to breeding site)",170.146284,-43.725414,TRUE,"live_pheno_054|live_pheno_064",2,"CP19311_2024-10-11","live_measurement_0199","live_measurement_0200",,8.16879707947654,-22.5401886120996,,8.16879707947654,-22.5401886120996,,8.16879707947654,-22.5401886120996,,8.16879707947654,-22.5401886120996,,8.16879707947654,-22.5401886120996,,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,"keep","keep",,,,,,,,,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,,,,,,,,,TRUE,TRUE,,FALSE,FALSE,,TRUE,TRUE,,"single_raw","single_raw",,"111","111",,"include","include",,"include","include",,,,,,,,FALSE,FALSE,,,,,,,
"live_cn_assay_0101","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",112,"CP19311_2024-10-11_primary feather","CP19311_2024-10-11_primary feather","CP19311","primary","Primary",FALSE,0.294,3.3457476299061,"M","266375","266375","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Tasman Valley and flew to the Hunter River Mouth (Lake Hawea) in mid-Feb and wintered there until early Aug before returning to the Tasman Valley (Glentanner to stage for a couple weeks, then to breeding site)",170.146284,-43.725414,TRUE,"live_pheno_054|live_pheno_064",2,"CP19311_2024-10-11","live_measurement_0201","live_measurement_0202",,4.55153642808507,-23.4965565535989,,4.55153642808507,-23.4965565535989,,5.47167080546321,-23.2344802623803,,5.47167080546321,-23.2344802623803,,5.47167080546321,-23.2344802623803,,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,"keep","keep",,"No explicit workbook instruction selected one repeat analysis, so the modelling value is the mean of all retained valid repeat assays.","No explicit workbook instruction selected one repeat analysis, so the modelling value is the mean of all retained valid repeat assays.",,"_rpt suffix","_rpt suffix",,"aqc_0035","aqc_0037",,TRUE,TRUE,,TRUE,TRUE,,FALSE,FALSE,,TRUE,TRUE,,"_rpt suffix","_rpt suffix",,"no_green_rpt_named","no_green_rpt_named",,"resolved_mean_of_valid_repeats","resolved_mean_of_valid_repeats",,TRUE,TRUE,,FALSE,FALSE,,TRUE,TRUE,,"mean_of_valid_repeats","mean_of_valid_repeats",,"112|113","112|113",,"include","include",,"include","include",,,,,,,,FALSE,FALSE,,,,,,,
"live_cn_assay_0102","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",113,"CP19311_2024-10-11_primary feather_rpt","CP19311_2024-10-11_primary feather","CP19311","primary","Primary",TRUE,0.226,3.48861600332975,"M","266375","266375","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Tasman Valley and flew to the Hunter River Mouth (Lake Hawea) in mid-Feb and wintered there until early Aug before returning to the Tasman Valley (Glentanner to stage for a couple weeks, then to breeding site)",170.146284,-43.725414,TRUE,"live_pheno_054|live_pheno_064",2,"CP19311_2024-10-11","live_measurement_0203","live_measurement_0204",,6.39180518284135,-22.9724039711618,,6.39180518284135,-22.9724039711618,,5.47167080546321,-23.2344802623803,,5.47167080546321,-23.2344802623803,,5.47167080546321,-23.2344802623803,,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,"keep","keep",,"No explicit workbook instruction selected one repeat analysis, so the modelling value is the mean of all retained valid repeat assays.","No explicit workbook instruction selected one repeat analysis, so the modelling value is the mean of all retained valid repeat assays.",,"_rpt suffix","_rpt suffix",,"aqc_0036","aqc_0038",,TRUE,TRUE,,TRUE,TRUE,,FALSE,FALSE,,TRUE,TRUE,,"_rpt suffix","_rpt suffix",,"no_green_rpt_named","no_green_rpt_named",,"resolved_mean_of_valid_repeats","resolved_mean_of_valid_repeats",,TRUE,TRUE,,FALSE,FALSE,,TRUE,TRUE,,"mean_of_valid_repeats","mean_of_valid_repeats",,"112|113","112|113",,"include","include",,"include","include",,,,,,,,FALSE,FALSE,,,,,,,
"live_cn_assay_0103","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",114,"CP19312_2024-10-11_breast feather","CP19312_2024-10-11_breast feather","CP19312","breast","Breast",FALSE,0.257,3.33430696906379,"F","266441","266441","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird migrating to west of Lake Martin, inland Victoria (arrival: July 2) BUT left Tasman Valley breeding grounds in early Dec to stay at Awarua Bay until mid May when it flew to AU",170.145122,-43.729755,TRUE,"live_pheno_012|live_pheno_029",2,"CP19312_2024-10-11","live_measurement_0205","live_measurement_0206",,15.7489177714583,-20.1365264153173,,15.7489177714583,-20.1365264153173,,15.7489177714583,-20.1365264153173,,15.7489177714583,-20.1365264153173,,15.7489177714583,-20.1365264153173,,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,"keep","keep",,,,,,,,,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,,,,,,,,,TRUE,TRUE,,FALSE,FALSE,,TRUE,TRUE,,"single_raw","single_raw",,"114","114",,"include","include",,"include","include",,,,,,,,FALSE,FALSE,,,,,,,
