"adjudicated_sample_id","adjudicated_measurement_id","source_branch","source_file","source_sheet","source_sheet_rows","sample_id_raw","sample_id_base","ring","feather_type_raw","feather_type","is_repeat_assay","isotope","raw_value","value","amount_mg","cn_mass_ratio","sex","tag_id_adjusted","tag_id_raw_examples","status","status_bin","migratory_status_comment","longitude_capture","latitude_capture","status_known","source_phenotype_row_ids","source_phenotype_row_count","sample_identifier_examples","source_measurement_ids","n_raw_measurements_collapsed","adjudication_method","assay_qc_action","assay_qc_reason","assay_qc_evidence_source","assay_qc_decision_ids","assay_qc_manual_review_pending","assay_qc_manual_review_reason","assay_qc_manual_review_notes"
"live_assay_0131","live_assay_0131::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","142","CP19907_2024-10-14_primary feather","CP19907_2024-10-14_primary feather","CP19907","primary","Primary",FALSE,"normalised_d13c",-24.0742353149746,-24.0742353149746,0.195,3.48893067345576,"F",,,"resident","resident","Resighting at Upukeroa River on Feb 18 (potential resident)",167.746751,-45.414278,TRUE,"live_pheno_084|live_pheno_106",2,"CP19907_2024-10-14","live_measurement_0262",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0132","live_assay_0132::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","143","CP19908_2024-10-14_breast feather","CP19908_2024-10-14_breast feather","CP19908","breast","Breast",FALSE,"normalised_d15n",10.1721944967357,10.1721944967357,0.223,3.39529674753353,"F",,,"resident","resident","Resighting at Upukeroa River on Jul 25 (potential resident)",167.745905,-45.414044,TRUE,"live_pheno_085|live_pheno_107",2,"CP19908_2024-10-14","live_measurement_0263",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0132","live_assay_0132::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","143","CP19908_2024-10-14_breast feather","CP19908_2024-10-14_breast feather","CP19908","breast","Breast",FALSE,"normalised_d13c",-17.4723366032384,-17.4723366032384,0.223,3.39529674753353,"F",,,"resident","resident","Resighting at Upukeroa River on Jul 25 (potential resident)",167.745905,-45.414044,TRUE,"live_pheno_085|live_pheno_107",2,"CP19908_2024-10-14","live_measurement_0264",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0133","live_assay_0133::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","144","CP19908_2024-10-14_primary feather","CP19908_2024-10-14_primary feather","CP19908","primary","Primary",FALSE,"normalised_d15n",8.08425151611874,8.08425151611874,0.278,3.35289229341751,"F",,,"resident","resident","Resighting at Upukeroa River on Jul 25 (potential resident)",167.745905,-45.414044,TRUE,"live_pheno_085|live_pheno_107",2,"CP19908_2024-10-14","live_measurement_0265",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0133","live_assay_0133::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","144","CP19908_2024-10-14_primary feather","CP19908_2024-10-14_primary feather","CP19908","primary","Primary",FALSE,"normalised_d13c",-19.9847977461447,-19.9847977461447,0.278,3.35289229341751,"F",,,"resident","resident","Resighting at Upukeroa River on Jul 25 (potential resident)",167.745905,-45.414044,TRUE,"live_pheno_085|live_pheno_107",2,"CP19908_2024-10-14","live_measurement_0266",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0134","live_assay_0134::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","145","CP19915_2024-10-16_breast feather","CP19915_2024-10-16_breast feather","CP19915","breast","Breast",FALSE,"normalised_d15n",11.5217746568784,11.5217746568784,0.221,4.44121896231716,"M","266406","266406","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Tiwai Point but went to a from Ruapuke Island off shore for much of the winter",168.430146,-46.605879,TRUE,"live_pheno_058|live_pheno_068",2,"CP19915_2024-10-16","live_measurement_0267",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0134","live_assay_0134::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","145","CP19915_2024-10-16_breast feather","CP19915_2024-10-16_breast feather","CP19915","breast","Breast",FALSE,"normalised_d13c",-26.9150664294187,-26.9150664294187,0.221,4.44121896231716,"M","266406","266406","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Tiwai Point but went to a from Ruapuke Island off shore for much of the winter",168.430146,-46.605879,TRUE,"live_pheno_058|live_pheno_068",2,"CP19915_2024-10-16","live_measurement_0268",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0135","live_assay_0135::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","146","CP19915_2024-10-16_primary feather","CP19915_2024-10-16_primary feather","CP19915","primary","Primary",FALSE,"normalised_d15n",6.887070132575,6.887070132575,0.214,3.44447314343589,"M","266406","266406","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Tiwai Point but went to a from Ruapuke Island off shore for much of the winter",168.430146,-46.605879,TRUE,"live_pheno_058|live_pheno_068",2,"CP19915_2024-10-16","live_measurement_0269",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0135","live_assay_0135::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","146","CP19915_2024-10-16_primary feather","CP19915_2024-10-16_primary feather","CP19915","primary","Primary",FALSE,"normalised_d13c",-23.2582135681362,-23.2582135681362,0.214,3.44447314343589,"M","266406","266406","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Tiwai Point but went to a from Ruapuke Island off shore for much of the winter",168.430146,-46.605879,TRUE,"live_pheno_058|live_pheno_068",2,"CP19915_2024-10-16","live_measurement_0270",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0136","live_assay_0136::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","147","CP19921_2024-10-16_breast feather","CP19921_2024-10-16_breast feather","CP19921","breast","Breast",FALSE,"normalised_d15n",8.23046560804341,8.23046560804341,0.208,3.45776477141372,"F","266449","266449","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.431945,-46.606263,TRUE,"live_pheno_086|live_pheno_108",2,"CP19921_2024-10-16","live_measurement_0271",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0136","live_assay_0136::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","147","CP19921_2024-10-16_breast feather","CP19921_2024-10-16_breast feather","CP19921","breast","Breast",FALSE,"normalised_d13c",-23.3146109134045,-23.3146109134045,0.208,3.45776477141372,"F","266449","266449","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.431945,-46.606263,TRUE,"live_pheno_086|live_pheno_108",2,"CP19921_2024-10-16","live_measurement_0272",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0137","live_assay_0137::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","148","CP19921_2024-10-16_primary feather","CP19921_2024-10-16_primary feather","CP19921","primary","Primary",FALSE,"normalised_d15n",7.0985497127354,7.0985497127354,0.231,3.33094505048333,"F","266449","266449","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.431945,-46.606263,TRUE,"live_pheno_086|live_pheno_108",2,"CP19921_2024-10-16","live_measurement_0273",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0137","live_assay_0137::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","148","CP19921_2024-10-16_primary feather","CP19921_2024-10-16_primary feather","CP19921","primary","Primary",FALSE,"normalised_d13c",-21.715084223013,-21.715084223013,0.231,3.33094505048333,"F","266449","266449","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.431945,-46.606263,TRUE,"live_pheno_086|live_pheno_108",2,"CP19921_2024-10-16","live_measurement_0274",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0138","live_assay_0138::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","149","CP19922_2024-10-17_breast feather","CP19922_2024-10-17_breast feather","CP19922","breast","Breast",FALSE,"normalised_d15n",5.26440831471433,5.26440831471433,0.211,3.46676692818647,"M","266453","266453","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.431945,-46.606263,TRUE,"live_pheno_087|live_pheno_109",2,"CP19922_2024-10-17","live_measurement_0275",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0138","live_assay_0138::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","149","CP19922_2024-10-17_breast feather","CP19922_2024-10-17_breast feather","CP19922","breast","Breast",FALSE,"normalised_d13c",-24.0930877817319,-24.0930877817319,0.211,3.46676692818647,"M","266453","266453","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.431945,-46.606263,TRUE,"live_pheno_087|live_pheno_109",2,"CP19922_2024-10-17","live_measurement_0276",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0139","live_assay_0139::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","150","CP19922_2024-10-17_primary feather","CP19922_2024-10-17_primary feather","CP19922","primary","Primary",FALSE,"normalised_d15n",5.90297598148739,5.90297598148739,0.228,3.33853743377839,"M","266453","266453","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.431945,-46.606263,TRUE,"live_pheno_087|live_pheno_109",2,"CP19922_2024-10-17","live_measurement_0277",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0139","live_assay_0139::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","150","CP19922_2024-10-17_primary feather","CP19922_2024-10-17_primary feather","CP19922","primary","Primary",FALSE,"normalised_d13c",-24.02618742586,-24.02618742586,0.228,3.33853743377839,"M","266453","266453","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.431945,-46.606263,TRUE,"live_pheno_087|live_pheno_109",2,"CP19922_2024-10-17","live_measurement_0278",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0140","live_assay_0140::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","151","CP19923_2024-10-17_breast feather","CP19923_2024-10-17_breast feather","CP19923","breast","Breast",FALSE,"normalised_d15n",7.4476731567188,7.4476731567188,0.207,3.48445336755024,"M","266417","266417","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.433515,-46.606197,TRUE,"live_pheno_088|live_pheno_110",2,"CP19923_2024-10-17","live_measurement_0279",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0140","live_assay_0140::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","151","CP19923_2024-10-17_breast feather","CP19923_2024-10-17_breast feather","CP19923","breast","Breast",FALSE,"normalised_d13c",-24.2471613285884,-24.2471613285884,0.207,3.48445336755024,"M","266417","266417","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.433515,-46.606197,TRUE,"live_pheno_088|live_pheno_110",2,"CP19923_2024-10-17","live_measurement_0280",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0141","live_assay_0141::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","152","CP19923_2024-10-17_primary feather","CP19923_2024-10-17_primary feather","CP19923","primary","Primary",FALSE,"normalised_d15n",7.99842071534426,7.99842071534426,0.192,3.45122191232433,"M","266417","266417","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.433515,-46.606197,TRUE,"live_pheno_088|live_pheno_110",2,"CP19923_2024-10-17","live_measurement_0281",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0141","live_assay_0141::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","152","CP19923_2024-10-17_primary feather","CP19923_2024-10-17_primary feather","CP19923","primary","Primary",FALSE,"normalised_d13c",-22.9138281527006,-22.9138281527006,0.192,3.45122191232433,"M","266417","266417","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.433515,-46.606197,TRUE,"live_pheno_088|live_pheno_110",2,"CP19923_2024-10-17","live_measurement_0282",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0142","live_assay_0142::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","153","CP19931_2024-12-05_breast feather","CP19931_2024-12-05_breast feather","CP19931","breast","Breast",FALSE,"normalised_d15n",14.4329986737513,14.4329986737513,0.205,3.43788412551935,"M",,,"NI migrant","migrant","Resighting at Manukapua Island, North Island on March 29",176.919071981683,-39.5101300254464,TRUE,"live_pheno_041|live_pheno_048",2,"CP19931_2024-12-05","live_measurement_0283",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0142","live_assay_0142::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","153","CP19931_2024-12-05_breast feather","CP19931_2024-12-05_breast feather","CP19931","breast","Breast",FALSE,"normalised_d13c",-13.1476905276339,-13.1476905276339,0.205,3.43788412551935,"M",,,"NI migrant","migrant","Resighting at Manukapua Island, North Island on March 29",176.919071981683,-39.5101300254464,TRUE,"live_pheno_041|live_pheno_048",2,"CP19931_2024-12-05","live_measurement_0284",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0143","live_assay_0143::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","154","CP19931_2024-12-05_primary feather","CP19931_2024-12-05_primary feather","CP19931","primary","Primary",FALSE,"normalised_d15n",10.077335282573,10.077335282573,0.232,3.47401006292833,"M",,,"NI migrant","migrant","Resighting at Manukapua Island, North Island on March 29",176.919071981683,-39.5101300254464,TRUE,"live_pheno_041|live_pheno_048",2,"CP19931_2024-12-05","live_measurement_0285",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0143","live_assay_0143::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","154","CP19931_2024-12-05_primary feather","CP19931_2024-12-05_primary feather","CP19931","primary","Primary",FALSE,"normalised_d13c",-22.6179192766812,-22.6179192766812,0.232,3.47401006292833,"M",,,"NI migrant","migrant","Resighting at Manukapua Island, North Island on March 29",176.919071981683,-39.5101300254464,TRUE,"live_pheno_041|live_pheno_048",2,"CP19931_2024-12-05","live_measurement_0286",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0144","live_assay_0144::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","155","CP19938_2025-01-09_breast feather","CP19938_2025-01-09_breast feather","CP19938","breast","Breast",FALSE,"normalised_d15n",10.0387460102139,10.0387460102139,0.271,3.35057107766402,"M",,,"unknown","unknown",,169.187014997005,-44.8751709982753,FALSE,"live_pheno_126|live_pheno_144",2,"CP19938_2025-01-09","live_measurement_0287",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0144","live_assay_0144::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","155","CP19938_2025-01-09_breast feather","CP19938_2025-01-09_breast feather","CP19938","breast","Breast",FALSE,"normalised_d13c",-16.0873451957295,-16.0873451957295,0.271,3.35057107766402,"M",,,"unknown","unknown",,169.187014997005,-44.8751709982753,FALSE,"live_pheno_126|live_pheno_144",2,"CP19938_2025-01-09","live_measurement_0288",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0145","live_assay_0145::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","156","CP19939_2025-01-09_breast feather","CP19939_2025-01-09_breast feather","CP19939","breast","Breast",FALSE,"normalised_d15n",8.85149045461899,8.85149045461899,0.273,3.387116196135,"F",,,"unknown","unknown",,169.187014997005,-44.8751709982753,FALSE,"live_pheno_127|live_pheno_145",2,"CP19939_2025-01-09","live_measurement_0289",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0145","live_assay_0145::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","156","CP19939_2025-01-09_breast feather","CP19939_2025-01-09_breast feather","CP19939","breast","Breast",FALSE,"normalised_d13c",-13.6410050695591,-13.6410050695591,0.273,3.387116196135,"F",,,"unknown","unknown",,169.187014997005,-44.8751709982753,FALSE,"live_pheno_127|live_pheno_145",2,"CP19939_2025-01-09","live_measurement_0290",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0146","live_assay_0146::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","157","CP19939_2025-01-09_primary feather","CP19939_2025-01-09_primary feather","CP19939","primary","Primary",FALSE,"normalised_d15n",6.38140440472391,6.38140440472391,0.25,3.40762020154043,"F",,,"unknown","unknown",,169.187014997005,-44.8751709982753,FALSE,"live_pheno_127|live_pheno_145",2,"CP19939_2025-01-09","live_measurement_0291",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0146","live_assay_0146::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","157","CP19939_2025-01-09_primary feather","CP19939_2025-01-09_primary feather","CP19939","primary","Primary",FALSE,"normalised_d13c",-22.6679074733096,-22.6679074733096,0.25,3.40762020154043,"F",,,"unknown","unknown",,169.187014997005,-44.8751709982753,FALSE,"live_pheno_127|live_pheno_145",2,"CP19939_2025-01-09","live_measurement_0292",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0147","live_assay_0147::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","158","CP19940_2025-01-09_breast feather","CP19940_2025-01-09_breast feather","CP19940","breast","Breast",FALSE,"normalised_d15n",11.0042313733976,11.0042313733976,0.263,3.31966718299926,"F",,,"unknown","unknown",,169.180542994291,-44.8818409815431,FALSE,"live_pheno_128|live_pheno_146",2,"CP19940_2025-01-09","live_measurement_0293",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0147","live_assay_0147::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","158","CP19940_2025-01-09_breast feather","CP19940_2025-01-09_breast feather","CP19940","breast","Breast",FALSE,"normalised_d13c",-23.8758826530357,-23.8758826530357,0.263,3.31966718299926,"F",,,"unknown","unknown",,169.180542994291,-44.8818409815431,FALSE,"live_pheno_128|live_pheno_146",2,"CP19940_2025-01-09","live_measurement_0294",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0148","live_assay_0148::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","159","CP19940_2025-01-09_primary feather","CP19940_2025-01-09_primary feather","CP19940","primary","Primary",FALSE,"normalised_d15n",6.74584200568185,6.74584200568185,0.292,3.2854948848685,"F",,,"unknown","unknown",,169.180542994291,-44.8818409815431,FALSE,"live_pheno_128|live_pheno_146",2,"CP19940_2025-01-09","live_measurement_0295",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0148","live_assay_0148::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","159","CP19940_2025-01-09_primary feather","CP19940_2025-01-09_primary feather","CP19940","primary","Primary",FALSE,"normalised_d13c",-22.561504843906,-22.561504843906,0.292,3.2854948848685,"F",,,"unknown","unknown",,169.180542994291,-44.8818409815431,FALSE,"live_pheno_128|live_pheno_146",2,"CP19940_2025-01-09","live_measurement_0296",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0149","live_assay_0149::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","160","CP19941_2025-01-09_breast feather","CP19941_2025-01-09_breast feather","CP19941","breast","Breast",FALSE,"normalised_d15n",11.5910886370008,11.5910886370008,0.275,3.38425053020226,"M",,,"unknown","unknown",,169.180542994291,-44.8818409815431,FALSE,"live_pheno_129|live_pheno_147",2,"CP19941_2025-01-09","live_measurement_0297",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0149","live_assay_0149::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","160","CP19941_2025-01-09_breast feather","CP19941_2025-01-09_breast feather","CP19941","breast","Breast",FALSE,"normalised_d13c",-22.2553551589647,-22.2553551589647,0.275,3.38425053020226,"M",,,"unknown","unknown",,169.180542994291,-44.8818409815431,FALSE,"live_pheno_129|live_pheno_147",2,"CP19941_2025-01-09","live_measurement_0298",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0150","live_assay_0150::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","161","CP19941_2025-01-09_primary feather","CP19941_2025-01-09_primary feather","CP19941","primary","Primary",FALSE,"normalised_d15n",7.21022801655891,7.21022801655891,0.215,3.46568767631065,"M",,,"unknown","unknown",,169.180542994291,-44.8818409815431,FALSE,"live_pheno_129|live_pheno_147",2,"CP19941_2025-01-09","live_measurement_0299",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0150","live_assay_0150::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","161","CP19941_2025-01-09_primary feather","CP19941_2025-01-09_primary feather","CP19941","primary","Primary",FALSE,"normalised_d13c",-22.8625690922693,-22.8625690922693,0.215,3.46568767631065,"M",,,"unknown","unknown",,169.180542994291,-44.8818409815431,FALSE,"live_pheno_129|live_pheno_147",2,"CP19941_2025-01-09","live_measurement_0300",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0151","live_assay_0151::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","162","CP19983_2024-10-14_breast feather","CP19983_2024-10-14_breast feather","CP19983","breast","Breast",FALSE,"normalised_d15n",12.5227059718829,12.5227059718829,0.355,3.40002722133965,"F",,,"resident","resident","Resighting at Upukeroa River on Feb 26 (potential resident)",167.744617,-45.414383,TRUE,"live_pheno_089|live_pheno_111",2,"CP19983_2024-10-14","live_measurement_0301",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0151","live_assay_0151::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","162","CP19983_2024-10-14_breast feather","CP19983_2024-10-14_breast feather","CP19983","breast","Breast",FALSE,"normalised_d13c",-19.0124766576055,-19.0124766576055,0.355,3.40002722133965,"F",,,"resident","resident","Resighting at Upukeroa River on Feb 26 (potential resident)",167.744617,-45.414383,TRUE,"live_pheno_089|live_pheno_111",2,"CP19983_2024-10-14","live_measurement_0302",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0152","live_assay_0152::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","163","CP19983_2024-10-14_pimary feather","CP19983_2024-10-14_pimary feather","CP19983","pimary","Primary",FALSE,"normalised_d15n",8.73732406776946,8.73732406776946,0.209,3.46013659586787,"F",,,"resident","resident","Resighting at Upukeroa River on Feb 26 (potential resident)",167.744617,-45.414383,TRUE,"live_pheno_089|live_pheno_111",2,"CP19983_2024-10-14","live_measurement_0303",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0152","live_assay_0152::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","163","CP19983_2024-10-14_pimary feather","CP19983_2024-10-14_pimary feather","CP19983","pimary","Primary",FALSE,"normalised_d13c",-24.6408048694008,-24.6408048694008,0.209,3.46013659586787,"F",,,"resident","resident","Resighting at Upukeroa River on Feb 26 (potential resident)",167.744617,-45.414383,TRUE,"live_pheno_089|live_pheno_111",2,"CP19983_2024-10-14","live_measurement_0304",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0153","live_assay_0153::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","164","CP19984_2024-10-14_breast feather","CP19984_2024-10-14_breast feather","CP19984","breast","Breast",FALSE,"normalised_d15n",7.64021506366729,7.64021506366729,0.213,3.4439054307907,"M",,,"unknown","unknown",,167.745905,-45.414044,FALSE,"live_pheno_130|live_pheno_148",2,"CP19984_2024-10-14","live_measurement_0305",1,"raw_assay","keep",,,,FALSE,,
