validation_layer,ring,truth,base_prob_migrant,uncertainty_prob_migrant_mean,uncertainty_prob_migrant_q10,uncertainty_prob_migrant_q90,class_support,boundary_crosses,indeterminate,operational_call,switch_rate_from_base,top_prob_abs_shift
repeated_stratified_cv,CP16652,resident,0.3901409703028645,0.3994006755771594,0.35755802581658475,0.44786750814632387,0.99,FALSE,FALSE,NA,0.01,0.00886346859795839
repeated_stratified_cv,CP16693,migrant,0.34453510471881527,0.3621614386108703,0.3279928424748592,0.40217461147100136,1,FALSE,FALSE,NA,0,0.01762633389205659
repeated_stratified_cv,CP16784,resident,0.5085778174809881,0.5063762315673417,0.4398909018306583,0.5765328283260196,0.542,TRUE,TRUE,indeterminate,0.458,0.03257654967887247
repeated_stratified_cv,CP16815,migrant,0.8735425165495311,0.8718144190597653,0.837189548409046,0.9011330673819572,1,FALSE,FALSE,NA,0,0.00172809748976576
repeated_stratified_cv,CP16990,migrant,0.6457111355105624,0.6446330504407695,0.5826453096185529,0.7054757438100153,1,FALSE,FALSE,NA,0,0.0010780850697929
repeated_stratified_cv,CP19346,resident,0.5025556328668563,0.5044459757788005,0.4371591219999814,0.5698418429887215,0.518,TRUE,TRUE,indeterminate,0.482,0.03791759187541432
repeated_stratified_cv,CP19365,migrant,0.7816248246373405,0.7807306830579565,0.7286224997777762,0.8299734960884251,1,FALSE,FALSE,NA,0,8.941415793840557e-4
repeated_stratified_cv,04258275,migrant,0.4180589446344456,0.422360213140273,0.34443855742225105,0.4986259435652577,0.91,FALSE,FALSE,NA,0.09,0.00195462839229354
repeated_stratified_cv,CP16409,resident,0.28428689254323936,0.3190670760740293,0.27916867093605074,0.3675120598911828,1,FALSE,FALSE,NA,0,0.03478018353079026
repeated_stratified_cv,CP16501,resident,0.3904006813552649,0.3955691863545142,0.3197500254950041,0.4761571686750445,0.94,FALSE,FALSE,NA,0.06,0.00226378783374303
repeated_stratified_cv,CP16529,migrant,0.8845303803619975,0.8763750931720684,0.8153148917178547,0.9281368998115104,1,FALSE,FALSE,NA,0,0.00815528718992908
repeated_stratified_cv,CP16609,migrant,0.4287920633692227,0.43427371040136054,0.3547945382165041,0.5053539336463877,0.884,TRUE,TRUE,indeterminate,0.116,0.00308504422037292
repeated_stratified_cv,CP16628,resident,0.455726829908631,0.4533165913952405,0.3685345592723057,0.5394200027239907,0.772,TRUE,TRUE,indeterminate,0.228,0.02121036883457461
repeated_stratified_cv,CP16655,migrant,0.5545710267397785,0.55629904557859855,0.45998264435229697,0.6610217295164866,0.736,TRUE,TRUE,indeterminate,0.264,0.02219670319219613
repeated_stratified_cv,CP16656,migrant,0.944520157262168,0.9401009563401586,0.9055701805215058,0.9678857189873004,1,FALSE,FALSE,NA,0,0.00441920092200953
repeated_stratified_cv,CP17011,migrant,0.7491086537293733,0.7441164442703628,0.6328905479226273,0.8381148669958487,0.998,FALSE,FALSE,NA,0.002,0.00485479100083041
repeated_stratified_cv,CP19311,migrant,0.48600561923423047,0.4877046753766091,0.3955370731987005,0.5871169599512982,0.5840000000000001,TRUE,TRUE,indeterminate,0.416,0.04705394029281784
repeated_stratified_cv,CP19923,resident,0.3057395544184659,0.3238758256698826,0.2779449568983307,0.3835959505164154,1,FALSE,FALSE,NA,0,0.01813627125141725
repeated_stratified_cv,CP16534,migrant,0.8638768571652435,0.8614161694262698,0.8303695335044893,0.8890307280949064,1,FALSE,FALSE,NA,0,0.00246068773897378
repeated_stratified_cv,CP16641,migrant,0.530486398411703,0.5321728413200995,0.4901935706316237,0.5743148288281195,0.818,TRUE,TRUE,indeterminate,0.18200000000000005,0.00689774691241251
repeated_stratified_cv,CP16667,migrant,0.5699354748126015,0.5723492796442786,0.5261049423051931,0.6184188323603568,0.986,FALSE,FALSE,NA,0.01400000000000001,0.00277343614461134
repeated_stratified_cv,CP16945,migrant,0.8873802660169232,0.88681735348043,0.8603013240692157,0.909757643306974,1,FALSE,FALSE,NA,0,5.629125364932097e-4
repeated_stratified_cv,CP19350,migrant,0.6257904685201183,0.6255724906422385,0.5733132462873093,0.68203811225818,1,FALSE,FALSE,NA,0,2.1797787787980472e-4
repeated_stratified_cv,CP19360,migrant,0.4391072923554236,0.44522637396552234,0.4205457790881732,0.4764771092982838,0.992,FALSE,FALSE,NA,0.008,0.00597060080289513
repeated_stratified_cv,CP19371,resident,0.5196354727722143,0.5198488332203399,0.4813832658479347,0.5590174227153689,0.738,TRUE,TRUE,indeterminate,0.262,0.00920932114740014
repeated_stratified_cv,CP19915,migrant,0.6034573194143642,0.606757686812873,0.5498961049111604,0.6675202856332805,0.998,FALSE,FALSE,NA,0.002,0.00330712675566535
repeated_stratified_cv,CP19921,resident,0.44751655031370213,0.4496856719013475,0.4157979129552984,0.4812534293457956,0.96,FALSE,FALSE,NA,0.04,0.00110118613226817
repeated_stratified_cv,CP19922,resident,0.4253247782992184,0.43391369035593247,0.40722786580514536,0.46792009250532474,0.99,FALSE,FALSE,NA,0.01,0.00843253592748294
repeated_stratified_cv,CP19983,resident,0.5942040369658956,0.5965106312719913,0.5480381187427096,0.6484209333683291,1,FALSE,FALSE,NA,0,0.00230659430609569
repeated_stratified_cv,CP16140,migrant,0.7417518004391916,0.7373532975978632,0.6759521103283455,0.7949218672811615,1,FALSE,FALSE,NA,0,0.00439850284132847
repeated_stratified_cv,CP16470,resident,0.5992035252828165,0.6004163215729867,0.5139756918674068,0.6809440691734976,0.93,FALSE,FALSE,NA,0.06999999999999995,0.00574399777692447
repeated_stratified_cv,CP16536,migrant,0.8884583447183736,0.8867352290600417,0.8550640841350513,0.9164350392088912,1,FALSE,FALSE,NA,0,0.00172311565833194
repeated_stratified_cv,CP16642,migrant,0.3705566920303153,0.3768664747366595,0.31066176216764724,0.4465726203660113,0.982,FALSE,FALSE,NA,0.018,0.00517507914892922
repeated_stratified_cv,CP16906,resident,0.49490312076790727,0.49552843490708337,0.4089250754941694,0.5824452298839359,0.548,TRUE,TRUE,indeterminate,0.452,0.04934320819240334
repeated_stratified_cv,CP16958,migrant,0.6461867342347734,0.6434063865844883,0.56131792234229,0.7224657663820098,0.988,FALSE,FALSE,NA,0.01200000000000001,0.00247459901482804
repeated_stratified_cv,CP19340,migrant,0.8972555523441093,0.8950604284987761,0.8640745362236235,0.9242395426642253,1,FALSE,FALSE,NA,0,0.00219512384533315
repeated_stratified_cv,CP19907,resident,0.5314144020272371,0.524364247578765,0.4421012401171851,0.6098459292613984,0.658,TRUE,TRUE,indeterminate,0.34199999999999997,0.02285106736102349
repeated_stratified_cv,CP19908,resident,0.4874806794872993,0.4822433790946421,0.4007127801004098,0.5584863750126404,0.604,TRUE,TRUE,indeterminate,0.396,0.0393171278761063
repeated_stratified_cv,CP19931,migrant,0.7321638794402514,0.7303841040748106,0.6598781403986989,0.795488037446614,1,FALSE,FALSE,NA,0,0.00177977536544082
repeated_stratified_cv,CP16140,migrant,0.709396806942098,0.705648818415803,0.6354599841856241,0.7734106602518759,1,FALSE,FALSE,NA,0,0.00374798852629498
repeated_stratified_cv,CP16446,migrant,0.5625580243348799,0.5654774525487771,0.49964378687858735,0.6331363403116637,0.896,TRUE,TRUE,indeterminate,0.10399999999999998,0.00740441336399566
repeated_stratified_cv,CP16470,resident,0.5780142654129395,0.5698337008486581,0.4988725853792356,0.6403359968513895,0.896,TRUE,TRUE,indeterminate,0.10399999999999998,0.00256432129384942
repeated_stratified_cv,CP16501,resident,0.4334857115222307,0.436692719527947,0.36814942518975374,0.5032501352989592,0.886,TRUE,TRUE,indeterminate,0.114,0.00277339662184072
repeated_stratified_cv,CP16529,migrant,0.8473071507661031,0.8435555055883538,0.7984440686734433,0.8868626180642398,1,FALSE,FALSE,NA,0,0.00375164517774928
repeated_stratified_cv,CP16643,migrant,0.6438412560096434,0.6450470869722773,0.5674920046193808,0.7171564496957605,0.992,FALSE,FALSE,NA,0.008,0.00155925586773186
repeated_stratified_cv,CP16906,resident,0.4868908825139892,0.4873609781741571,0.41623861244740257,0.5574956310360767,0.5900000000000001,TRUE,TRUE,indeterminate,0.41,0.03168798276377282
repeated_stratified_cv,CP16990,migrant,0.6251057812433108,0.6283893091792792,0.5619201717155655,0.688985087999655,0.984,FALSE,FALSE,NA,0.01600000000000001,0.0039456780995063
repeated_stratified_cv,CP19368,migrant,0.8587389286856745,0.8567165047415726,0.812150596260183,0.8964387110289095,1,FALSE,FALSE,NA,0,0.0020224239441019
repeated_stratified_cv,CP19915,migrant,0.6702578461345322,0.6711038367234928,0.5976369174870968,0.7454297181246158,0.998,FALSE,FALSE,NA,0.002,8.497489504345479e-4
repeated_stratified_cv,CP19923,resident,0.37140052828259656,0.3868921763026711,0.34477507462875473,0.43910522385011586,0.998,FALSE,FALSE,NA,0.002,0.01544196059004909
repeated_stratified_cv,CP19983,resident,0.6356118299499502,0.6401771281641098,0.5713050886295111,0.7116338440881889,0.994,FALSE,FALSE,NA,0.006,0.00465301359723624
repeated_stratified_cv,CP16534,migrant,0.851326180570645,0.8499062931530817,0.8225964168180976,0.875462891556561,1,FALSE,FALSE,NA,0,0.00141988741756327
repeated_stratified_cv,CP16543,resident,0.4679669332162829,0.47505639199643607,0.4286832353496512,0.5254818133073288,0.758,TRUE,TRUE,indeterminate,0.242,0.00512949856636379
repeated_stratified_cv,CP16642,migrant,0.45182852523972583,0.4578149472671409,0.4154062504201613,0.5037005757213187,0.864,TRUE,TRUE,indeterminate,0.136,0.00123546602519064
repeated_stratified_cv,CP16652,resident,0.4509710345719131,0.45889168230234995,0.42451550865506354,0.5003298576117062,0.896,TRUE,TRUE,indeterminate,0.104,0.00327207938120654
repeated_stratified_cv,CP16784,resident,0.5435208298070016,0.542156758143274,0.4884546639595796,0.5916167012076585,0.858,TRUE,TRUE,indeterminate,0.14200000000000002,0.00521614655155733
repeated_stratified_cv,CP16815,migrant,0.8229203053809497,0.8215132743087442,0.7889958685982378,0.852251498950892,1,FALSE,FALSE,NA,0,0.00140703107220552
repeated_stratified_cv,CP16938,migrant,0.8913835767808008,0.8898463594790205,0.8653394551176089,0.9110300188778994,1,FALSE,FALSE,NA,0,0.00153721730178035
repeated_stratified_cv,CP19312,migrant,0.8085285163993994,0.8091483802192648,0.775478675341784,0.8420624978761876,1,FALSE,FALSE,NA,0,6.198638198654516e-4
repeated_stratified_cv,CP19350,migrant,0.6728458178298955,0.6738395285247741,0.6216367688283421,0.722074197832409,1,FALSE,FALSE,NA,0,9.937106948786356e-4
repeated_stratified_cv,CP19371,resident,0.5500025254400405,0.5492527435623983,0.49464902183370024,0.6017316908589146,0.878,TRUE,TRUE,indeterminate,0.122,0.00354533674501955
repeated_stratified_cv,CP19908,resident,0.5226313863732893,0.5222224943441045,0.46680859967639177,0.5735767904972231,0.71,TRUE,TRUE,indeterminate,0.29000000000000004,0.01402583697708392
repeated_stratified_cv,CP19931,migrant,0.7130823169499408,0.7146570826787754,0.6714345262838974,0.756855992197107,1,FALSE,FALSE,NA,0,0.00157476572883452
repeated_stratified_cv,04258275,migrant,0.46126763202136034,0.46094129086929786,0.4074108472932166,0.5194280556877059,0.8240000000000001,TRUE,TRUE,indeterminate,0.176,0.00942888767340122
repeated_stratified_cv,CP16461,resident,0.6412141682729813,0.6450835272619144,0.5824284113533591,0.7037500466628134,1,FALSE,FALSE,NA,0,0.00386935898893314
repeated_stratified_cv,CP16536,migrant,0.8793714568739219,0.8763448011840084,0.8384948101407819,0.9117854444847092,1,FALSE,FALSE,NA,0,0.00302665568991356
repeated_stratified_cv,CP16627,resident,0.3523266322977172,0.372632229267137,0.34659472530435087,0.4080650935393635,0.998,FALSE,FALSE,NA,0.002,0.02029855449374751
repeated_stratified_cv,CP16641,migrant,0.5283862885317515,0.5336892387544597,0.4720053326538795,0.5952199620974976,0.756,TRUE,TRUE,indeterminate,0.244,0.01830967850658238
repeated_stratified_cv,CP16656,migrant,0.8632174022145701,0.8609563821274914,0.817460369287435,0.9002035905557867,1,FALSE,FALSE,NA,0,0.00226102008707873
repeated_stratified_cv,CP16667,migrant,0.5831455444266569,0.587399976086007,0.5244005093783907,0.6482851816737958,0.98,FALSE,FALSE,NA,0.02000000000000001,0.00526013792185964
repeated_stratified_cv,CP19311,migrant,0.48044233041585976,0.4814619156230997,0.41987303587604646,0.5458107204446848,0.654,TRUE,TRUE,indeterminate,0.346,0.02276316341805495
repeated_stratified_cv,CP19340,migrant,0.8732857513503863,0.8698982633092106,0.8329043037279444,0.9063871818662677,1,FALSE,FALSE,NA,0,0.00338748804117572
repeated_stratified_cv,CP19346,resident,0.480646408310869,0.48247194192761406,0.4220180947268359,0.5497491646411674,0.6739999999999999,TRUE,TRUE,indeterminate,0.326,0.02239410866233826
repeated_stratified_cv,CP9059,resident,0.4837940997217088,0.4846111261342009,0.4309952153337685,0.5407549689138389,0.648,TRUE,TRUE,indeterminate,0.352,0.0208401361272188
repeated_stratified_cv,CP16507,resident,0.34324373614300135,0.35491689807623694,0.2970546536363011,0.41864996381968855,0.996,FALSE,FALSE,NA,0.004,0.01147361484586095
repeated_stratified_cv,CP16533,migrant,0.8006979256567743,0.794173418945587,0.7293734739759246,0.848850644268427,1,FALSE,FALSE,NA,0,0.00652450671118731
repeated_stratified_cv,CP16609,migrant,0.4867507360936255,0.486923053968536,0.4053773226377624,0.5625473254630509,0.598,TRUE,TRUE,indeterminate,0.402,0.03424120799888197
repeated_stratified_cv,CP19314,migrant,0.6912623996274954,0.6864881817818776,0.6115260644312692,0.7609066026179375,1,FALSE,FALSE,NA,0,0.00477421784561771
repeated_stratified_cv,CP19327,migrant,0.5959530375076121,0.5991356197899527,0.5181651407867258,0.6766559528860375,0.942,FALSE,FALSE,NA,0.05800000000000005,0.00687275555060462
repeated_stratified_cv,CP19360,migrant,0.35080473218101565,0.3644733825085402,0.31873691230309287,0.42092247198046306,1,FALSE,FALSE,NA,0,0.01366865032752517
repeated_stratified_cv,CP19361,resident,0.3974095158420563,0.40412154730105815,0.34755885582670154,0.4735702737321761,0.978,FALSE,FALSE,NA,0.022,0.00596766215241662
repeated_stratified_cv,CP19365,migrant,0.8234328050995885,0.8189265109271555,0.7614285752681059,0.8685868807505867,1,FALSE,FALSE,NA,0,0.00450629417243297
repeated_stratified_cv,CP19366,migrant,0.9194294185509214,0.915775701704044,0.88501838173204606,0.9412921245581578,1,FALSE,FALSE,NA,0,0.00365371684687731
repeated_stratified_cv,CP19907,resident,0.4872480814426315,0.49106692138055696,0.41296975856177137,0.5783221980550179,0.5660000000000001,TRUE,TRUE,indeterminate,0.434,0.0369306599230178
repeated_stratified_cv,CP19922,resident,0.3205043748183252,0.3347223423027704,0.2875357765657765,0.396897498393476,0.998,FALSE,FALSE,NA,0.002,0.01416745322038437
repeated_stratified_cv,CP16409,resident,0.3374386444852157,0.3688866725627423,0.33453921871686904,0.4100296095415054,1,FALSE,FALSE,NA,0,0.03144802807752733
repeated_stratified_cv,CP16628,resident,0.4851413127871417,0.48721981009359727,0.4145910902010998,0.5592017516261317,0.5800000000000001,TRUE,TRUE,indeterminate,0.42,0.03105210213166631
repeated_stratified_cv,CP16655,migrant,0.5825246679677962,0.5854301710895821,0.5045706681013296,0.666846168523574,0.916,FALSE,FALSE,NA,0.08399999999999996,0.00737203867297842
repeated_stratified_cv,CP16693,migrant,0.35281600847974387,0.3732282679814078,0.33405241832058774,0.4250675716241636,0.998,FALSE,FALSE,NA,0.002,0.02033584403028476
repeated_stratified_cv,CP16945,migrant,0.9226147971421308,0.9213635243119044,0.8952976692300154,0.9438628699043066,1,FALSE,FALSE,NA,0,0.00125127283022663
repeated_stratified_cv,CP16953,migrant,0.9822768591056849,0.981947151189594,0.9751615940855964,0.9873806857365304,1,FALSE,FALSE,NA,0,3.2970791609088224e-4
repeated_stratified_cv,CP16958,migrant,0.6237173443139605,0.6248295520624031,0.5545865290059421,0.695008276879496,0.982,FALSE,FALSE,NA,0.01800000000000001,0.00162076191464966
repeated_stratified_cv,CP17010,resident,0.4701097941735851,0.47443890179490783,0.4060281596276478,0.5448510387967065,0.6739999999999999,TRUE,TRUE,indeterminate,0.326,0.01895071220662414
repeated_stratified_cv,CP17011,migrant,0.7386858312792013,0.7336895717721087,0.661531478596503,0.798948271896107,1,FALSE,FALSE,NA,0,0.00499625950709259
repeated_stratified_cv,CP19921,resident,0.4027995045734916,0.40945751904720346,0.3500384519114156,0.47465052219103343,0.96,FALSE,FALSE,NA,0.04,0.00407921284507906
repeated_stratified_cv,CP16501,resident,0.44889334394711855,0.45119645551433807,0.3895589028116035,0.509578020489014,0.838,TRUE,TRUE,indeterminate,0.162,0.00527995671505354
repeated_stratified_cv,CP16507,resident,0.40873395111981414,0.4136572905225977,0.3704279758427039,0.468606056346343,0.984,FALSE,FALSE,NA,0.016,0.00451687662752064
repeated_stratified_cv,CP16641,migrant,0.5389057307880791,0.5460659087453859,0.4821304369972097,0.6168096540898041,0.818,TRUE,TRUE,indeterminate,0.18200000000000005,0.01552228882328987
repeated_stratified_cv,CP16656,migrant,0.8951154708125819,0.8914699393128843,0.8534010810786973,0.9237021660781431,1,FALSE,FALSE,NA,0,0.00364553149969759
repeated_stratified_cv,CP16938,migrant,0.9571640631857864,0.9548522021593736,0.9388739756140544,0.9682500021192312,1,FALSE,FALSE,NA,0,0.00231186102641256
repeated_stratified_cv,CP16945,migrant,0.944809056510375,0.942571252904838,0.9224176599833304,0.9606319797433656,1,FALSE,FALSE,NA,0,0.00223780360553704
