"adjudicated_sample_id","adjudicated_measurement_id","source_branch","source_file","source_sheet","source_sheet_rows","source_sheet_rows_model","sample_id_raw","sample_id_base","ring","feather_type_raw","feather_type","is_repeat_assay","isotope","raw_value_retained_mean","audit_value_mean","value","amount_mg","cn_mass_ratio","sex","tag_id_adjusted","tag_id_raw_examples","sampling_location_general","sampling_location_specific","sampling_site_label","status","status_bin","migratory_status_comment","longitude_capture","latitude_capture","status_known","source_phenotype_row_ids","source_phenotype_row_count","sample_identifier_examples","source_measurement_ids","source_measurement_ids_model","n_retained_assay_rows","n_model_contributing_rows","adjudication_method","assay_qc_variant_name","assay_qc_variant_row_action","assay_qc_action","assay_qc_reason","assay_qc_evidence_source","assay_qc_decision_ids","assay_qc_repeat_pair_detected","assay_qc_repeat_detection_sources","assay_qc_repeat_detection_pattern","assay_qc_repeat_resolution_status","assay_qc_contributes_to_model_value","assay_qc_model_source_rows","assay_qc_manual_review_pending","assay_qc_manual_review_reason","assay_qc_manual_review_notes"
"live_model_CP19360_2024.10.04_primary.feather","live_model_CP19360_2024.10.04_primary.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","128","128","CP19360_2024-10-04_primary feather","CP19360_2024-10-04_primary feather","CP19360","primary","Primary",FALSE,"normalised_d15n",8.99088025870186,8.99088025870186,8.99088025870186,0.239,3.39460799643214,"F","266403","266403","South Island, New Zealand","Motueka Spit, Tasman Bay","Motueka Spit","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Porter's Beach shortly after deployment, when it jumped between to the Wainui Inlet and Motueka Spit and the Motueka River Mouth",173.030661,-41.11765,TRUE,"live_pheno_057|live_pheno_067",2,"CP19360_2024-10-04","live_measurement_0233","live_measurement_0233",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"128",FALSE,,
"live_model_CP19361_2024.10.04_breast.feather","live_model_CP19361_2024.10.04_breast.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","129","129","CP19361_2024-10-04_breast feather","CP19361_2024-10-04_breast feather","CP19361","breast","Breast",FALSE,"normalised_d13c",-13.9185362373694,-13.9185362373694,-13.9185362373694,0.232,3.54154995621103,"M","266469","266469","South Island, New Zealand","Motueka Spit, Tasman Bay","Motueka Spit","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year",173.033468,-41.123473,TRUE,"live_pheno_082|live_pheno_104",2,"CP19361_2024-10-04","live_measurement_0236","live_measurement_0236",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"129",FALSE,,
"live_model_CP19361_2024.10.04_breast.feather","live_model_CP19361_2024.10.04_breast.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","129","129","CP19361_2024-10-04_breast feather","CP19361_2024-10-04_breast feather","CP19361","breast","Breast",FALSE,"normalised_d15n",13.103579897515,13.103579897515,13.103579897515,0.232,3.54154995621103,"M","266469","266469","South Island, New Zealand","Motueka Spit, Tasman Bay","Motueka Spit","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year",173.033468,-41.123473,TRUE,"live_pheno_082|live_pheno_104",2,"CP19361_2024-10-04","live_measurement_0235","live_measurement_0235",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"129",FALSE,,
"live_model_CP19361_2024.10.04_primary.feather","live_model_CP19361_2024.10.04_primary.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","130","130","CP19361_2024-10-04_primary feather","CP19361_2024-10-04_primary feather","CP19361","primary","Primary",FALSE,"normalised_d13c",-18.6217265975006,-18.6217265975006,-18.6217265975006,0.278,4.692646616758,"M","266469","266469","South Island, New Zealand","Motueka Spit, Tasman Bay","Motueka Spit","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year",173.033468,-41.123473,TRUE,"live_pheno_082|live_pheno_104",2,"CP19361_2024-10-04","live_measurement_0238","live_measurement_0238",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"130",FALSE,,
"live_model_CP19361_2024.10.04_primary.feather","live_model_CP19361_2024.10.04_primary.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","130","130","CP19361_2024-10-04_primary feather","CP19361_2024-10-04_primary feather","CP19361","primary","Primary",FALSE,"normalised_d15n",12.068069487138,12.068069487138,12.068069487138,0.278,4.692646616758,"M","266469","266469","South Island, New Zealand","Motueka Spit, Tasman Bay","Motueka Spit","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year",173.033468,-41.123473,TRUE,"live_pheno_082|live_pheno_104",2,"CP19361_2024-10-04","live_measurement_0237","live_measurement_0237",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"130",FALSE,,
"live_model_CP19365_2024.10.10_breast.feather","live_model_CP19365_2024.10.10_breast.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","168","168","CP19365_2024-10-10_breast feather","CP19365_2024-10-10_breast feather","CP19365","breast","Breast",FALSE,"normalised_d13c",-23.3101243339637,-23.3101243339637,-23.3101243339637,0.239,3.35339637335356,"F","266434","266434","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley to stage at Loganburn Reservoir (Central Otago) from mid-Jan to mid-April before migrating to inland South Australia (near Lake Hawdon)",170.143352,-43.73679,TRUE,"live_pheno_015|live_pheno_032",2,"CP19365_2024-10-10","live_measurement_0314","live_measurement_0314",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"168",FALSE,,
"live_model_CP19365_2024.10.10_breast.feather","live_model_CP19365_2024.10.10_breast.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","168","168","CP19365_2024-10-10_breast feather","CP19365_2024-10-10_breast feather","CP19365","breast","Breast",FALSE,"normalised_d15n",11.322927655372,11.322927655372,11.322927655372,0.239,3.35339637335356,"F","266434","266434","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley to stage at Loganburn Reservoir (Central Otago) from mid-Jan to mid-April before migrating to inland South Australia (near Lake Hawdon)",170.143352,-43.73679,TRUE,"live_pheno_015|live_pheno_032",2,"CP19365_2024-10-10","live_measurement_0313","live_measurement_0313",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"168",FALSE,,
"live_model_CP19365_2024.10.10_primary.feather","live_model_CP19365_2024.10.10_primary.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","169","169","CP19365_2024-10-10_primary feather","CP19365_2024-10-10_primary feather","CP19365","primary","Primary",FALSE,"normalised_d13c",-22.7946566599693,-22.7946566599693,-22.7946566599693,0.191,3.5212597998533,"F","266434","266434","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley to stage at Loganburn Reservoir (Central Otago) from mid-Jan to mid-April before migrating to inland South Australia (near Lake Hawdon)",170.143352,-43.73679,TRUE,"live_pheno_015|live_pheno_032",2,"CP19365_2024-10-10","live_measurement_0316","live_measurement_0316",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"169",FALSE,,
"live_model_CP19365_2024.10.10_primary.feather","live_model_CP19365_2024.10.10_primary.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","169","169","CP19365_2024-10-10_primary feather","CP19365_2024-10-10_primary feather","CP19365","primary","Primary",FALSE,"normalised_d15n",3.98038410702127,3.98038410702127,3.98038410702127,0.191,3.5212597998533,"F","266434","266434","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley to stage at Loganburn Reservoir (Central Otago) from mid-Jan to mid-April before migrating to inland South Australia (near Lake Hawdon)",170.143352,-43.73679,TRUE,"live_pheno_015|live_pheno_032",2,"CP19365_2024-10-10","live_measurement_0315","live_measurement_0315",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"169",FALSE,,
"live_model_CP19366_2024.10.10_breast.feather","live_model_CP19366_2024.10.10_breast.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","131","131","CP19366_2024-10-10_breast feather","CP19366_2024-10-10_breast feather","CP19366","breast","Breast",FALSE,"normalised_d13c",-13.6699580427845,-13.6699580427845,-13.6699580427845,0.281,3.46833144840813,"F","266429","266429","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley to stage at the Waitaki River gorge (Central Otago) for several weeks in early March before migrating to the Aire River Mouth (Victoria) for a week then moving to the mud flats near Robbins Island (Tasmania) where it stayed from early April to early October",170.144062,-43.736643,TRUE,"live_pheno_016|live_pheno_033",2,"CP19366_2024-10-10","live_measurement_0240","live_measurement_0240",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"131",FALSE,,
"live_model_CP19366_2024.10.10_breast.feather","live_model_CP19366_2024.10.10_breast.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","131","131","CP19366_2024-10-10_breast feather","CP19366_2024-10-10_breast feather","CP19366","breast","Breast",FALSE,"normalised_d15n",10.7163868306164,10.7163868306164,10.7163868306164,0.281,3.46833144840813,"F","266429","266429","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley to stage at the Waitaki River gorge (Central Otago) for several weeks in early March before migrating to the Aire River Mouth (Victoria) for a week then moving to the mud flats near Robbins Island (Tasmania) where it stayed from early April to early October",170.144062,-43.736643,TRUE,"live_pheno_016|live_pheno_033",2,"CP19366_2024-10-10","live_measurement_0239","live_measurement_0239",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"131",FALSE,,
"live_model_CP19366_2024.10.10_primary.feather","live_model_CP19366_2024.10.10_primary.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","132","132","CP19366_2024-10-10_primary feather","CP19366_2024-10-10_primary feather","CP19366","primary","Primary",FALSE,"normalised_d13c",-24.0318183429855,-24.0318183429855,-24.0318183429855,0.22,3.52449688381776,"F","266429","266429","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley to stage at the Waitaki River gorge (Central Otago) for several weeks in early March before migrating to the Aire River Mouth (Victoria) for a week then moving to the mud flats near Robbins Island (Tasmania) where it stayed from early April to early October",170.144062,-43.736643,TRUE,"live_pheno_016|live_pheno_033",2,"CP19366_2024-10-10","live_measurement_0242","live_measurement_0242",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"132",FALSE,,
"live_model_CP19366_2024.10.10_primary.feather","live_model_CP19366_2024.10.10_primary.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","132","132","CP19366_2024-10-10_primary feather","CP19366_2024-10-10_primary feather","CP19366","primary","Primary",FALSE,"normalised_d15n",2.68630472223335,2.68630472223335,2.68630472223335,0.22,3.52449688381776,"F","266429","266429","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley to stage at the Waitaki River gorge (Central Otago) for several weeks in early March before migrating to the Aire River Mouth (Victoria) for a week then moving to the mud flats near Robbins Island (Tasmania) where it stayed from early April to early October",170.144062,-43.736643,TRUE,"live_pheno_016|live_pheno_033",2,"CP19366_2024-10-10","live_measurement_0241","live_measurement_0241",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"132",FALSE,,
"live_model_CP19368_2024.10.11_breast.feather","live_model_CP19368_2024.10.11_breast.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","133","133","CP19368_2024-10-11_breast feather","CP19368_2024-10-11_breast feather","CP19368","breast","Breast",FALSE,"normalised_d13c",-23.9349596678529,-23.9349596678529,-23.9349596678529,0.2,3.40778470950065,"M","266379","266379","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley in mid-March, but bailing and returning to the South Island and staging at the intersection of the Maraura and Waikaia Rivers for 2 weeks. Then it tried again to migrate but bailed and returned to the same staging spot for 2 weeks. 3rd attempt succefully landed at the beaches near Piccaninny Creek Mouth (Tasmania)",173.0307,-41.11812,TRUE,"live_pheno_017|live_pheno_034",2,"CP19368_2024-10-11","live_measurement_0244","live_measurement_0244",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"133",FALSE,,
"live_model_CP19368_2024.10.11_breast.feather","live_model_CP19368_2024.10.11_breast.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","133","133","CP19368_2024-10-11_breast feather","CP19368_2024-10-11_breast feather","CP19368","breast","Breast",FALSE,"normalised_d15n",11.5187906958187,11.5187906958187,11.5187906958187,0.2,3.40778470950065,"M","266379","266379","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley in mid-March, but bailing and returning to the South Island and staging at the intersection of the Maraura and Waikaia Rivers for 2 weeks. Then it tried again to migrate but bailed and returned to the same staging spot for 2 weeks. 3rd attempt succefully landed at the beaches near Piccaninny Creek Mouth (Tasmania)",173.0307,-41.11812,TRUE,"live_pheno_017|live_pheno_034",2,"CP19368_2024-10-11","live_measurement_0243","live_measurement_0243",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"133",FALSE,,
"live_model_CP19368_2024.10.11_primary.feather","live_model_CP19368_2024.10.11_primary.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","134","134","CP19368_2024-10-11_primary feather","CP19368_2024-10-11_primary feather","CP19368","primary","Primary",FALSE,"normalised_d13c",-23.7243402461414,-23.7243402461414,-23.7243402461414,0.211,3.42519858227264,"M","266379","266379","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley in mid-March, but bailing and returning to the South Island and staging at the intersection of the Maraura and Waikaia Rivers for 2 weeks. Then it tried again to migrate but bailed and returned to the same staging spot for 2 weeks. 3rd attempt succefully landed at the beaches near Piccaninny Creek Mouth (Tasmania)",173.0307,-41.11812,TRUE,"live_pheno_017|live_pheno_034",2,"CP19368_2024-10-11","live_measurement_0246","live_measurement_0246",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"134",FALSE,,
"live_model_CP19368_2024.10.11_primary.feather","live_model_CP19368_2024.10.11_primary.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","134","134","CP19368_2024-10-11_primary feather","CP19368_2024-10-11_primary feather","CP19368","primary","Primary",FALSE,"normalised_d15n",3.42735373623361,3.42735373623361,3.42735373623361,0.211,3.42519858227264,"M","266379","266379","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley in mid-March, but bailing and returning to the South Island and staging at the intersection of the Maraura and Waikaia Rivers for 2 weeks. Then it tried again to migrate but bailed and returned to the same staging spot for 2 weeks. 3rd attempt succefully landed at the beaches near Piccaninny Creek Mouth (Tasmania)",173.0307,-41.11812,TRUE,"live_pheno_017|live_pheno_034",2,"CP19368_2024-10-11","live_measurement_0245","live_measurement_0245",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"134",FALSE,,
"live_model_CP19371_2024.10.05_breast.feather","live_model_CP19371_2024.10.05_breast.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","135","135","CP19371_2024-10-05_breast feather","CP19371_2024-10-05_breast feather","CP19371","breast","Breast",FALSE,"normalised_d13c",-12.4035084505378,-12.4035084505378,-12.4035084505378,0.232,3.45467873997142,"F","266432","266432","South Island, New Zealand","Motueka Spit, Tasman Bay","Motueka Spit","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year",173.031797,-41.120263,TRUE,"live_pheno_083|live_pheno_105",2,"CP19371_2024-10-05","live_measurement_0248","live_measurement_0248",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"135",FALSE,,
