"assay_row_id","source_branch","source_file","source_sheet","source_sheet_row","sample_id_raw","sample_id_base","ring","feather_type_raw","feather_type","is_repeat_assay","amount_mg","cn_mass_ratio","isotope","raw_value","measurement_id","source_phenotype_row_ids","source_phenotype_row_count","sample_identifier_examples","sex","tag_id_adjusted","tag_id_raw_examples","status","status_bin","migratory_status_comment","longitude_capture","latitude_capture","status_known","assay_qc_decision_id","assay_qc_action","assay_qc_reason","assay_qc_evidence_source","assay_qc_decision_class","assay_qc_rule_basis","assay_qc_notes","assay_qc_repeat_pair_detected","assay_qc_repeat_detection_sources","assay_qc_repeat_detection_pattern","assay_qc_repeat_resolution_status","assay_qc_audit_retained","assay_qc_excluded_by_lab_instruction","assay_qc_contributes_to_model_value","assay_qc_model_value_method","assay_qc_model_source_rows","assay_qc_strict_row_action","assay_qc_sensitivity_row_action","assay_qc_sensitivity_selected_source_row","assay_qc_sensitivity_selected_value","qc_adjudicated_value","value","audit_value","strict_value","sensitivity_value","included_in_canonical","included_in_strict","included_in_sensitivity","assay_qc_explicit","assay_qc_value_changed","assay_qc_value_excluded","assay_qc_manual_review_pending","assay_qc_manual_review_reason","assay_qc_manual_review_notes"
"live_assay_0123","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",134,"CP19368_2024-10-11_primary feather","CP19368_2024-10-11_primary feather","CP19368","primary","Primary",FALSE,0.211,3.42519858227264,"normalised_d13c",-23.7243402461414,"live_measurement_0246","live_pheno_017|live_pheno_034",2,"CP19368_2024-10-11","M","266379","266379","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley in mid-March, but bailing and returning to the South Island and staging at the intersection of the Maraura and Waikaia Rivers for 2 weeks. Then it tried again to migrate but bailed and returned to the same staging spot for 2 weeks. 3rd attempt succefully landed at the beaches near Piccaninny Creek Mouth (Tasmania)",173.0307,-41.11812,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","134","include","include",,,,-23.7243402461414,-23.7243402461414,-23.7243402461414,-23.7243402461414,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0124","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",135,"CP19371_2024-10-05_breast feather","CP19371_2024-10-05_breast feather","CP19371","breast","Breast",FALSE,0.232,3.45467873997142,"normalised_d15n",13.4932655104738,"live_measurement_0247","live_pheno_083|live_pheno_105",2,"CP19371_2024-10-05","F","266432","266432","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year",173.031797,-41.120263,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","135","include","include",,,,13.4932655104738,13.4932655104738,13.4932655104738,13.4932655104738,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0124","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",135,"CP19371_2024-10-05_breast feather","CP19371_2024-10-05_breast feather","CP19371","breast","Breast",FALSE,0.232,3.45467873997142,"normalised_d13c",-12.4035084505378,"live_measurement_0248","live_pheno_083|live_pheno_105",2,"CP19371_2024-10-05","F","266432","266432","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year",173.031797,-41.120263,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","135","include","include",,,,-12.4035084505378,-12.4035084505378,-12.4035084505378,-12.4035084505378,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0125","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",136,"CP19371_2024-10-05_primary feather","CP19371_2024-10-05_primary feather","CP19371","primary","Primary",FALSE,0.197,3.63917272270048,"normalised_d15n",11.6060664076581,"live_measurement_0249","live_pheno_083|live_pheno_105",2,"CP19371_2024-10-05","F","266432","266432","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year",173.031797,-41.120263,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","136","include","include",,,,11.6060664076581,11.6060664076581,11.6060664076581,11.6060664076581,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0125","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",136,"CP19371_2024-10-05_primary feather","CP19371_2024-10-05_primary feather","CP19371","primary","Primary",FALSE,0.197,3.63917272270048,"normalised_d13c",-18.2752292873183,"live_measurement_0250","live_pheno_083|live_pheno_105",2,"CP19371_2024-10-05","F","266432","266432","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year",173.031797,-41.120263,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","136","include","include",,,,-18.2752292873183,-18.2752292873183,-18.2752292873183,-18.2752292873183,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0126","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",137,"CP19902_2024-10-12_breast feather","CP19902_2024-10-12_breast feather","CP19902","breast","Breast",FALSE,0.221,3.36875584279596,"normalised_d15n",11.0973109224187,"live_measurement_0251","live_pheno_124|live_pheno_142",2,"CP19902_2024-10-12","F",,,"unknown","unknown",,170.478219,-43.873307,FALSE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","137","include","include",,,,11.0973109224187,11.0973109224187,11.0973109224187,11.0973109224187,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0126","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",137,"CP19902_2024-10-12_breast feather","CP19902_2024-10-12_breast feather","CP19902","breast","Breast",FALSE,0.221,3.36875584279596,"normalised_d13c",-23.4242862804907,"live_measurement_0252","live_pheno_124|live_pheno_142",2,"CP19902_2024-10-12","F",,,"unknown","unknown",,170.478219,-43.873307,FALSE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","137","include","include",,,,-23.4242862804907,-23.4242862804907,-23.4242862804907,-23.4242862804907,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0127","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",138,"CP19902_2024-10-12_primary feather","CP19902_2024-10-12_primary feather","CP19902","primary","Primary",FALSE,0.226,3.44686976394718,"normalised_d15n",8.5605863740137,"live_measurement_0253","live_pheno_124|live_pheno_142",2,"CP19902_2024-10-12","F",,,"unknown","unknown",,170.478219,-43.873307,FALSE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","138","include","include",,,,8.5605863740137,8.5605863740137,8.5605863740137,8.5605863740137,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0127","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",138,"CP19902_2024-10-12_primary feather","CP19902_2024-10-12_primary feather","CP19902","primary","Primary",FALSE,0.226,3.44686976394718,"normalised_d13c",-23.4450502304692,"live_measurement_0254","live_pheno_124|live_pheno_142",2,"CP19902_2024-10-12","F",,,"unknown","unknown",,170.478219,-43.873307,FALSE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","138","include","include",,,,-23.4450502304692,-23.4450502304692,-23.4450502304692,-23.4450502304692,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0128","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",139,"CP19903_2024-10-12_breast feather","CP19903_2024-10-12_breast feather","CP19903","breast","Breast",FALSE,0.203,3.40523538885374,"normalised_d15n",12.1603423236515,"live_measurement_0255","live_pheno_125|live_pheno_143",2,"CP19903_2024-10-12","M",,,"unknown","unknown",,170.478219,-43.873307,FALSE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","139","include","include",,,,12.1603423236515,12.1603423236515,12.1603423236515,12.1603423236515,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0128","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",139,"CP19903_2024-10-12_breast feather","CP19903_2024-10-12_breast feather","CP19903","breast","Breast",FALSE,0.203,3.40523538885374,"normalised_d13c",-23.8984685646501,"live_measurement_0256","live_pheno_125|live_pheno_143",2,"CP19903_2024-10-12","M",,,"unknown","unknown",,170.478219,-43.873307,FALSE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","139","include","include",,,,-23.8984685646501,-23.8984685646501,-23.8984685646501,-23.8984685646501,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0129","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",140,"CP19903_2024-10-12_primary feather","CP19903_2024-10-12_primary feather","CP19903","primary","Primary",FALSE,0.208,3.44769030846225,"normalised_d15n",8.92107059693603,"live_measurement_0257","live_pheno_125|live_pheno_143",2,"CP19903_2024-10-12","M",,,"unknown","unknown",,170.478219,-43.873307,FALSE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","140","include","include",,,,8.92107059693603,8.92107059693603,8.92107059693603,8.92107059693603,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0129","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",140,"CP19903_2024-10-12_primary feather","CP19903_2024-10-12_primary feather","CP19903","primary","Primary",FALSE,0.208,3.44769030846225,"normalised_d13c",-23.7576795756581,"live_measurement_0258","live_pheno_125|live_pheno_143",2,"CP19903_2024-10-12","M",,,"unknown","unknown",,170.478219,-43.873307,FALSE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","140","include","include",,,,-23.7576795756581,-23.7576795756581,-23.7576795756581,-23.7576795756581,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0130","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",141,"CP19907_2024-10-14_breast feather","CP19907_2024-10-14_breast feather","CP19907","breast","Breast",FALSE,0.221,3.41590074228331,"normalised_d15n",11.3039454995212,"live_measurement_0259","live_pheno_084|live_pheno_106",2,"CP19907_2024-10-14","F",,,"resident","resident","Resighting at Upukeroa River on Feb 18 (potential resident)",167.746751,-45.414278,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","141","include","include",,,,11.3039454995212,11.3039454995212,11.3039454995212,11.3039454995212,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0130","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",141,"CP19907_2024-10-14_breast feather","CP19907_2024-10-14_breast feather","CP19907","breast","Breast",FALSE,0.221,3.41590074228331,"normalised_d13c",-22.1134454329775,"live_measurement_0260","live_pheno_084|live_pheno_106",2,"CP19907_2024-10-14","F",,,"resident","resident","Resighting at Upukeroa River on Feb 18 (potential resident)",167.746751,-45.414278,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","141","include","include",,,,-22.1134454329775,-22.1134454329775,-22.1134454329775,-22.1134454329775,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0131","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",142,"CP19907_2024-10-14_primary feather","CP19907_2024-10-14_primary feather","CP19907","primary","Primary",FALSE,0.195,3.48893067345576,"normalised_d15n",8.62449152881804,"live_measurement_0261","live_pheno_084|live_pheno_106",2,"CP19907_2024-10-14","F",,,"resident","resident","Resighting at Upukeroa River on Feb 18 (potential resident)",167.746751,-45.414278,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","142","include","include",,,,8.62449152881804,8.62449152881804,8.62449152881804,8.62449152881804,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0131","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",142,"CP19907_2024-10-14_primary feather","CP19907_2024-10-14_primary feather","CP19907","primary","Primary",FALSE,0.195,3.48893067345576,"normalised_d13c",-24.0742353149746,"live_measurement_0262","live_pheno_084|live_pheno_106",2,"CP19907_2024-10-14","F",,,"resident","resident","Resighting at Upukeroa River on Feb 18 (potential resident)",167.746751,-45.414278,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","142","include","include",,,,-24.0742353149746,-24.0742353149746,-24.0742353149746,-24.0742353149746,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0132","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",143,"CP19908_2024-10-14_breast feather","CP19908_2024-10-14_breast feather","CP19908","breast","Breast",FALSE,0.223,3.39529674753353,"normalised_d15n",10.1721944967357,"live_measurement_0263","live_pheno_085|live_pheno_107",2,"CP19908_2024-10-14","F",,,"resident","resident","Resighting at Upukeroa River on Jul 25 (potential resident)",167.745905,-45.414044,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","143","include","include",,,,10.1721944967357,10.1721944967357,10.1721944967357,10.1721944967357,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0132","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",143,"CP19908_2024-10-14_breast feather","CP19908_2024-10-14_breast feather","CP19908","breast","Breast",FALSE,0.223,3.39529674753353,"normalised_d13c",-17.4723366032384,"live_measurement_0264","live_pheno_085|live_pheno_107",2,"CP19908_2024-10-14","F",,,"resident","resident","Resighting at Upukeroa River on Jul 25 (potential resident)",167.745905,-45.414044,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","143","include","include",,,,-17.4723366032384,-17.4723366032384,-17.4723366032384,-17.4723366032384,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0133","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",144,"CP19908_2024-10-14_primary feather","CP19908_2024-10-14_primary feather","CP19908","primary","Primary",FALSE,0.278,3.35289229341751,"normalised_d15n",8.08425151611874,"live_measurement_0265","live_pheno_085|live_pheno_107",2,"CP19908_2024-10-14","F",,,"resident","resident","Resighting at Upukeroa River on Jul 25 (potential resident)",167.745905,-45.414044,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","144","include","include",,,,8.08425151611874,8.08425151611874,8.08425151611874,8.08425151611874,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0133","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",144,"CP19908_2024-10-14_primary feather","CP19908_2024-10-14_primary feather","CP19908","primary","Primary",FALSE,0.278,3.35289229341751,"normalised_d13c",-19.9847977461447,"live_measurement_0266","live_pheno_085|live_pheno_107",2,"CP19908_2024-10-14","F",,,"resident","resident","Resighting at Upukeroa River on Jul 25 (potential resident)",167.745905,-45.414044,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","144","include","include",,,,-19.9847977461447,-19.9847977461447,-19.9847977461447,-19.9847977461447,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0134","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",145,"CP19915_2024-10-16_breast feather","CP19915_2024-10-16_breast feather","CP19915","breast","Breast",FALSE,0.221,4.44121896231716,"normalised_d15n",11.5217746568784,"live_measurement_0267","live_pheno_058|live_pheno_068",2,"CP19915_2024-10-16","M","266406","266406","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Tiwai Point but went to a from Ruapuke Island off shore for much of the winter",168.430146,-46.605879,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","145","include","include",,,,11.5217746568784,11.5217746568784,11.5217746568784,11.5217746568784,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0134","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",145,"CP19915_2024-10-16_breast feather","CP19915_2024-10-16_breast feather","CP19915","breast","Breast",FALSE,0.221,4.44121896231716,"normalised_d13c",-26.9150664294187,"live_measurement_0268","live_pheno_058|live_pheno_068",2,"CP19915_2024-10-16","M","266406","266406","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Tiwai Point but went to a from Ruapuke Island off shore for much of the winter",168.430146,-46.605879,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","145","include","include",,,,-26.9150664294187,-26.9150664294187,-26.9150664294187,-26.9150664294187,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0135","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",146,"CP19915_2024-10-16_primary feather","CP19915_2024-10-16_primary feather","CP19915","primary","Primary",FALSE,0.214,3.44447314343589,"normalised_d15n",6.887070132575,"live_measurement_0269","live_pheno_058|live_pheno_068",2,"CP19915_2024-10-16","M","266406","266406","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Tiwai Point but went to a from Ruapuke Island off shore for much of the winter",168.430146,-46.605879,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","146","include","include",,,,6.887070132575,6.887070132575,6.887070132575,6.887070132575,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0135","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",146,"CP19915_2024-10-16_primary feather","CP19915_2024-10-16_primary feather","CP19915","primary","Primary",FALSE,0.214,3.44447314343589,"normalised_d13c",-23.2582135681362,"live_measurement_0270","live_pheno_058|live_pheno_068",2,"CP19915_2024-10-16","M","266406","266406","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Tiwai Point but went to a from Ruapuke Island off shore for much of the winter",168.430146,-46.605879,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","146","include","include",,,,-23.2582135681362,-23.2582135681362,-23.2582135681362,-23.2582135681362,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0136","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",147,"CP19921_2024-10-16_breast feather","CP19921_2024-10-16_breast feather","CP19921","breast","Breast",FALSE,0.208,3.45776477141372,"normalised_d15n",8.23046560804341,"live_measurement_0271","live_pheno_086|live_pheno_108",2,"CP19921_2024-10-16","F","266449","266449","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.431945,-46.606263,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","147","include","include",,,,8.23046560804341,8.23046560804341,8.23046560804341,8.23046560804341,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0136","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",147,"CP19921_2024-10-16_breast feather","CP19921_2024-10-16_breast feather","CP19921","breast","Breast",FALSE,0.208,3.45776477141372,"normalised_d13c",-23.3146109134045,"live_measurement_0272","live_pheno_086|live_pheno_108",2,"CP19921_2024-10-16","F","266449","266449","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.431945,-46.606263,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","147","include","include",,,,-23.3146109134045,-23.3146109134045,-23.3146109134045,-23.3146109134045,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0137","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",148,"CP19921_2024-10-16_primary feather","CP19921_2024-10-16_primary feather","CP19921","primary","Primary",FALSE,0.231,3.33094505048333,"normalised_d15n",7.0985497127354,"live_measurement_0273","live_pheno_086|live_pheno_108",2,"CP19921_2024-10-16","F","266449","266449","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.431945,-46.606263,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","148","include","include",,,,7.0985497127354,7.0985497127354,7.0985497127354,7.0985497127354,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0137","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",148,"CP19921_2024-10-16_primary feather","CP19921_2024-10-16_primary feather","CP19921","primary","Primary",FALSE,0.231,3.33094505048333,"normalised_d13c",-21.715084223013,"live_measurement_0274","live_pheno_086|live_pheno_108",2,"CP19921_2024-10-16","F","266449","266449","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.431945,-46.606263,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","148","include","include",,,,-21.715084223013,-21.715084223013,-21.715084223013,-21.715084223013,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0138","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",149,"CP19922_2024-10-17_breast feather","CP19922_2024-10-17_breast feather","CP19922","breast","Breast",FALSE,0.211,3.46676692818647,"normalised_d15n",5.26440831471433,"live_measurement_0275","live_pheno_087|live_pheno_109",2,"CP19922_2024-10-17","M","266453","266453","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.431945,-46.606263,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","149","include","include",,,,5.26440831471433,5.26440831471433,5.26440831471433,5.26440831471433,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0138","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",149,"CP19922_2024-10-17_breast feather","CP19922_2024-10-17_breast feather","CP19922","breast","Breast",FALSE,0.211,3.46676692818647,"normalised_d13c",-24.0930877817319,"live_measurement_0276","live_pheno_087|live_pheno_109",2,"CP19922_2024-10-17","M","266453","266453","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.431945,-46.606263,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","149","include","include",,,,-24.0930877817319,-24.0930877817319,-24.0930877817319,-24.0930877817319,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0139","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",150,"CP19922_2024-10-17_primary feather","CP19922_2024-10-17_primary feather","CP19922","primary","Primary",FALSE,0.228,3.33853743377839,"normalised_d15n",5.90297598148739,"live_measurement_0277","live_pheno_087|live_pheno_109",2,"CP19922_2024-10-17","M","266453","266453","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.431945,-46.606263,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","150","include","include",,,,5.90297598148739,5.90297598148739,5.90297598148739,5.90297598148739,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0139","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",150,"CP19922_2024-10-17_primary feather","CP19922_2024-10-17_primary feather","CP19922","primary","Primary",FALSE,0.228,3.33853743377839,"normalised_d13c",-24.02618742586,"live_measurement_0278","live_pheno_087|live_pheno_109",2,"CP19922_2024-10-17","M","266453","266453","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.431945,-46.606263,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","150","include","include",,,,-24.02618742586,-24.02618742586,-24.02618742586,-24.02618742586,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0140","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",151,"CP19923_2024-10-17_breast feather","CP19923_2024-10-17_breast feather","CP19923","breast","Breast",FALSE,0.207,3.48445336755024,"normalised_d15n",7.4476731567188,"live_measurement_0279","live_pheno_088|live_pheno_110",2,"CP19923_2024-10-17","M","266417","266417","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.433515,-46.606197,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","151","include","include",,,,7.4476731567188,7.4476731567188,7.4476731567188,7.4476731567188,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
